"","97.bam","105.bam","113.bam","91.bam","99.bam","107.bam"
"Cluster_10388",32,74,15,87,38,94
"Cluster_10389",12,22,9,19,9,23
"Cluster_10390",373,959,116,1359,2085,1502
"Cluster_10391",5,9,2,10,17,18
"Cluster_10392",19,65,3,35,62,55
"Cluster_10393",5,21,3,12,31,14
"Cluster_10394",2,19,0,13,24,12
"Cluster_10395",7,24,4,20,42,19
"Cluster_10396",6,29,8,22,26,35
"Cluster_10397",6,9,0,8,7,10
"Cluster_10398",0,9,1,12,9,23
"Cluster_10399",2,7,1,15,6,10
"Cluster_10400",4,17,1,27,17,15
"Cluster_10401",10,29,1,25,36,23
"Cluster_10402",21,38,1,86,37,53
"Cluster_10403",22,38,4,45,49,39
"Cluster_10404",4,20,2,13,16,13
"Cluster_10405",6,17,2,20,30,22
"Cluster_10406",7,9,0,6,20,10
"Cluster_10407",4,35,2,26,43,31
"Cluster_10408",4,10,1,6,13,10
"Cluster_10409",14,8,2,18,5,16
"Cluster_10410",10,35,9,53,223,65
"Cluster_10411",172,709,132,848,1636,921
"Cluster_10412",396,313,141,322,39,517
"Cluster_10413",1,2,0,6,11,4
"Cluster_10414",1,3,1,7,4,11
"Cluster_10415",4,8,1,9,10,14
"Cluster_10416",1,4,0,3,9,11
"Cluster_10417",1093,3078,317,1858,1454,1553
"Cluster_10418",2,11,0,7,14,10
"Cluster_10419",1,2,0,2,15,6
"Cluster_10420",38,71,9,69,67,85
"Cluster_10421",27,14,9,94,61,142
"Cluster_10422",10,8,1,27,11,19
"Cluster_10423",13,43,10,28,50,52
"Cluster_10424",101,334,36,255,536,284
"Cluster_10425",11,23,6,17,25,12
"Cluster_10426",74,344,36,231,485,256
"Cluster_10427",56,90,28,130,65,158
"Cluster_10428",58,279,28,199,482,225
"Cluster_10429",30,98,5,71,139,84
"Cluster_10430",54,254,28,148,359,217
"Cluster_10431",4,5,2,16,6,14
"Cluster_10432",3,3,6,12,16,17
"Cluster_10433",1,4,0,6,6,16
"Cluster_10434",309,601,253,995,660,1291
"Cluster_10435",49,166,27,97,214,134
"Cluster_10436",118,223,50,158,260,185
"Cluster_10437",764912,879269,144544,359183,46697,448979
"Cluster_10438",19,17,4,15,7,24
"Cluster_10439",4,8,1,9,21,11
"Cluster_10440",12,93,8,58,126,70
"Cluster_10441",35,37,15,1,10,27
"Cluster_10442",6,20,5,19,44,13
"Cluster_10443",105,114,26,116,91,151
"Cluster_10444",69,241,21,91,229,126
"Cluster_10445",1,3,0,7,15,6
"Cluster_10446",3,10,0,2,17,15
"Cluster_10447",3362,7197,1440,7213,7855,8553
"Cluster_10448",2,27,3,16,45,22
"Cluster_10449",6,17,4,10,16,6
"Cluster_10450",29,198,41,183,306,212
"Cluster_10451",13,24,2,28,75,26
"Cluster_10452",22,28,10,44,43,40
"Cluster_10453",6,21,3,12,34,14
"Cluster_10454",33,125,8,91,163,107
"Cluster_10455",20,113,12,82,207,102
"Cluster_10456",9,44,0,42,100,38
"Cluster_10457",1,6,0,3,21,5
"Cluster_10458",43,120,5,42,41,54
"Cluster_10459",9,43,0,13,22,16
"Cluster_10460",27,38,4,27,43,35
"Cluster_10461",1,7,1,6,12,10
"Cluster_10462",27,15,25,19,5,43
"Cluster_10463",73,276,25,104,337,131
"Cluster_10464",121,322,73,203,88,301
"Cluster_10465",2,13,1,12,20,21
"Cluster_10466",42,176,14,118,318,155
"Cluster_10467",4,8,0,11,10,7
"Cluster_10468",0,3,0,4,11,11
"Cluster_10469",2,20,1,13,27,16
"Cluster_10470",2,6,1,6,13,5
"Cluster_10471",0,18,5,13,16,7
"Cluster_10472",9,44,1,22,18,35
"Cluster_10473",32,14,4,19,22,26
"Cluster_10474",0,9,1,4,17,4
"Cluster_10475",5,10,2,7,24,10
"Cluster_10476",0,4,4,5,9,8
"Cluster_10477",8,13,0,7,17,14
"Cluster_10478",6,23,1,10,19,6
"Cluster_10479",22,81,15,60,99,80
"Cluster_10480",51,219,33,226,336,261
"Cluster_10481",28,45,8,60,27,85
"Cluster_10482",5,10,10,13,3,19
"Cluster_10483",261,829,215,2175,2395,2429
"Cluster_10484",11,19,1,4,20,16
"Cluster_10485",1,8,0,6,6,12
"Cluster_10486",1,9,0,6,10,8
"Cluster_10487",17,116,6,77,228,119
"Cluster_10488",20,82,9,76,98,85
"Cluster_10489",10,61,10,51,26,58
"Cluster_10490",181,531,93,473,523,552
"Cluster_10491",6,21,4,17,23,17
"Cluster_10492",2,9,4,10,17,17
"Cluster_10493",2,21,2,10,36,15
"Cluster_10494",2,6,2,9,7,9
"Cluster_10495",3,14,4,16,35,22
"Cluster_10496",4,13,0,8,12,11
"Cluster_10497",3,7,0,6,21,8
"Cluster_10498",7,11,1,3,19,9
"Cluster_10499",4,6,0,5,14,9
"Cluster_10500",5,10,2,23,32,20
"Cluster_10501",11,32,0,43,75,33
"Cluster_10502",74,265,33,217,253,250
"Cluster_10503",45,81,40,91,21,149
"Cluster_10504",10,14,3,20,9,30
"Cluster_10505",4,15,2,19,31,13
"Cluster_10506",2,10,0,6,11,7
"Cluster_10507",4108,17087,1648,8681,4548,11904
"Cluster_10508",5,35,4,20,47,25
"Cluster_10509",4,10,3,12,18,11
"Cluster_10510",8,24,1,24,38,20
"Cluster_10511",3,6,3,9,2,27
"Cluster_10512",78,357,35,248,543,269
"Cluster_10513",4,33,1,24,22,15
"Cluster_10514",5,20,3,3,10,9
"Cluster_10515",11,39,2,18,27,16
"Cluster_10516",9,17,0,13,23,12
"Cluster_10517",9,52,3,21,27,17
"Cluster_10518",4,21,2,16,18,19
"Cluster_10519",32,66,14,70,17,81
"Cluster_10520",5,10,0,24,6,30
"Cluster_10521",25,11,64,89,12,69
"Cluster_10522",19,86,16,57,105,71
"Cluster_10523",2,11,1,5,13,14
"Cluster_10524",13,35,1,30,40,34
"Cluster_10525",3,7,4,6,9,11
"Cluster_10526",1,15,0,15,22,9
"Cluster_10527",45,91,14,84,188,88
"Cluster_10528",8,10,4,20,12,18
"Cluster_10529",1,6,0,6,16,2
"Cluster_10530",6,10,0,12,7,9
"Cluster_10531",16,24,2,16,41,33
"Cluster_10532",34,135,19,139,257,146
"Cluster_10533",3,13,1,6,5,10
"Cluster_10534",37,112,12,98,190,89
"Cluster_10535",112,76,42,86,87,118
"Cluster_10536",97,246,32,170,228,207
"Cluster_10537",13,21,9,21,8,12
"Cluster_10538",96,240,77,339,188,402
"Cluster_10539",11,21,1,29,24,48
"Cluster_10540",1520,15073,344,6293,13084,6364
"Cluster_10541",47,255,38,237,455,258
"Cluster_10542",576,1215,86,1161,1790,1351
"Cluster_10543",4,9,4,9,6,8
"Cluster_10544",12,25,5,28,8,36
"Cluster_10545",3,9,0,3,2,21
"Cluster_10546",5,14,1,13,8,10
"Cluster_10547",13,32,6,29,10,37
"Cluster_10548",8,7,7,14,8,21
"Cluster_10549",70,435,36,266,621,275
"Cluster_10550",4,11,5,19,9,19
"Cluster_10551",167,475,47,257,117,337
"Cluster_10552",8,42,7,43,41,41
"Cluster_10553",5,45,3,32,75,31
"Cluster_10554",1,12,0,6,13,8
"Cluster_10555",26,37,23,48,36,37
"Cluster_10556",3,30,5,15,24,20
"Cluster_10557",39,76,17,55,42,60
"Cluster_10558",19,65,5,42,59,59
"Cluster_10559",30,20,0,47,1,30
"Cluster_10560",9,8,4,11,2,10
"Cluster_10561",5,14,2,12,0,19
"Cluster_10562",7,33,2,29,32,18
"Cluster_10563",32,107,12,85,202,104
"Cluster_10564",10,21,10,14,9,16
"Cluster_10565",9,45,3,20,36,20
"Cluster_10566",8,78,3,35,76,46
"Cluster_10567",1,8,2,4,17,8
"Cluster_10568",48,68,16,90,83,112
"Cluster_10569",1,8,0,8,4,13
"Cluster_10570",28,28,17,28,15,39
"Cluster_10571",11,13,10,21,3,39
"Cluster_10572",5,22,0,9,1,15
"Cluster_10573",123,473,78,414,800,508
"Cluster_10574",7,32,2,23,76,25
"Cluster_10575",4,23,2,6,16,11
"Cluster_10576",41,164,19,112,249,112
"Cluster_10577",7,10,1,17,4,7
"Cluster_10578",166,480,77,494,869,608
"Cluster_10579",3,8,4,14,27,8
"Cluster_10580",12,89,13,83,127,88
"Cluster_10581",7,11,0,10,21,9
"Cluster_10582",25,75,13,20,12,38
"Cluster_10583",2,10,1,10,13,15
"Cluster_10584",2,4,0,3,19,2
"Cluster_10585",14,30,2,23,56,26
"Cluster_10586",8,39,9,41,98,63
"Cluster_10587",3,9,0,10,19,6
"Cluster_10588",59,150,41,115,81,142
"Cluster_10589",1115,1820,214,1513,1098,1912
"Cluster_10590",1662,4006,356,2969,671,3795
"Cluster_10591",2,13,1,9,19,14
"Cluster_10592",2,17,3,14,20,22
"Cluster_10593",5,15,1,9,14,15
"Cluster_10594",3,10,1,15,3,4
"Cluster_10595",24,71,9,36,15,39
"Cluster_10596",1917,5438,391,4344,2119,5472
"Cluster_10597",786,2909,412,1851,2944,2333
"Cluster_10598",3,13,7,13,41,17
"Cluster_10599",4,13,5,17,7,18
"Cluster_10600",50,184,15,164,370,173
"Cluster_10601",3,18,1,25,30,24
"Cluster_10602",46,163,32,140,255,189
"Cluster_10603",19,60,5,89,126,65
"Cluster_10604",15,73,13,60,84,62
"Cluster_10605",80,269,21,249,542,270
"Cluster_10606",26,166,24,137,261,150
"Cluster_10607",2,3,0,11,34,11
"Cluster_10608",10,94,18,63,121,73
"Cluster_10609",18,78,0,60,116,59
"Cluster_10610",1,4,0,4,25,5
"Cluster_10611",84,372,92,230,485,331
"Cluster_10612",21,76,13,73,106,70
"Cluster_10613",9,11,6,18,37,23
"Cluster_10614",0,14,9,10,21,34
"Cluster_10615",3,14,2,13,20,6
"Cluster_10616",55,259,32,182,368,189
"Cluster_10617",8,17,6,28,34,27
"Cluster_10618",18,63,10,57,74,56
"Cluster_10619",17,71,2,45,101,51
"Cluster_10620",14,59,7,48,76,61
"Cluster_10621",3,26,1,13,38,23
"Cluster_10622",14,38,7,28,51,35
"Cluster_10623",5,19,3,11,40,20
"Cluster_10624",2,27,0,18,41,20
"Cluster_10625",9,25,6,17,27,42
"Cluster_10626",55,140,8,103,190,146
"Cluster_10627",6,21,4,24,39,22
"Cluster_10628",10,30,4,25,56,31
"Cluster_10629",7,52,6,35,83,48
"Cluster_10630",0,5,2,12,26,13
"Cluster_10631",4,21,5,11,28,28
"Cluster_10632",8,29,0,16,31,16
"Cluster_10633",11,47,2,27,69,22
"Cluster_10634",9,34,3,18,52,21
"Cluster_10635",1,17,2,14,48,12
"Cluster_10636",5,25,3,26,38,36
"Cluster_10637",3,6,0,5,11,7
"Cluster_10638",8,53,6,32,66,54
"Cluster_10639",9,39,2,28,68,33
"Cluster_10640",22,109,7,103,177,94
"Cluster_10641",6,3,4,10,5,18
"Cluster_10642",142,589,79,535,2118,648
"Cluster_10643",368,805,117,913,1233,893
"Cluster_10644",93,186,36,245,195,255
"Cluster_10645",11,49,2,54,63,55
"Cluster_10646",11,15,4,11,16,18
"Cluster_10647",66,82,6,76,162,69
"Cluster_10648",25,133,8,82,191,102
"Cluster_10649",9,33,2,25,71,24
"Cluster_10650",10,29,1,23,59,19
"Cluster_10651",90,543,41,458,952,527
"Cluster_10652",22,119,6,65,124,66
"Cluster_10653",8,39,2,26,52,28
"Cluster_10654",8,22,1,9,54,20
"Cluster_10655",68,122,38,105,90,123
"Cluster_10656",5,8,3,14,13,6
"Cluster_10657",9,47,4,50,97,47
"Cluster_10658",118,509,55,433,1288,491
"Cluster_10659",15,65,10,60,105,56
"Cluster_10660",115,206,71,293,188,333
"Cluster_10661",35,46,12,77,34,77
"Cluster_10662",21,51,7,34,18,46
"Cluster_10663",73,188,24,253,297,285
"Cluster_10664",222,277,75,312,72,371
"Cluster_10665",376,726,156,707,526,829
"Cluster_10666",5,18,2,24,10,23
"Cluster_10667",62,272,37,269,480,320
"Cluster_10668",0,7,12,7,11,8
"Cluster_10669",49,102,23,113,73,140
"Cluster_10670",88,233,52,219,168,281
"Cluster_10671",7,3,3,13,15,15
"Cluster_10672",96,641,65,491,1172,583
"Cluster_10673",20,56,3,56,73,73
"Cluster_10674",16,30,6,32,44,23
"Cluster_10675",10,30,5,25,7,31
"Cluster_10676",7,25,2,13,35,26
"Cluster_10677",81,224,24,157,284,227
"Cluster_10678",39,80,24,103,57,155
"Cluster_10679",98,290,36,342,618,401
"Cluster_10680",22,57,8,70,168,74
"Cluster_10681",0,4,1,4,19,5
"Cluster_10682",81,557,38,437,897,489
"Cluster_10683",86,382,48,326,700,352
"Cluster_10684",4,14,2,15,19,14
"Cluster_10685",7,5,0,8,9,9
"Cluster_10686",81,283,25,224,437,234
"Cluster_10687",8,26,0,28,51,20
"Cluster_10688",4,13,2,17,20,12
"Cluster_10689",74,244,43,254,361,286
"Cluster_10690",10,15,1,20,4,23
"Cluster_10691",3,8,3,14,3,8
"Cluster_10692",7,18,1,12,44,23
"Cluster_10693",5,13,1,21,31,10
"Cluster_10694",720,1224,625,1905,1659,1917
"Cluster_10695",3,5,4,12,4,14
"Cluster_10696",5,8,0,8,15,7
"Cluster_10697",2,6,0,8,6,11
"Cluster_10698",19,23,3,40,33,49
"Cluster_10699",4,14,0,14,15,12
"Cluster_10700",1,16,0,7,5,9
"Cluster_10701",3,27,3,19,62,23
"Cluster_10702",3,15,2,17,21,15
"Cluster_10703",4,6,3,0,19,8
"Cluster_10704",23,173,15,96,243,112
"Cluster_10705",2,4,1,3,13,5
"Cluster_10706",3,7,0,10,22,16
"Cluster_10707",3,12,0,9,26,12
"Cluster_10708",2,4,3,7,27,17
"Cluster_10709",18,37,2,43,109,42
"Cluster_10710",3,6,1,7,19,9
"Cluster_10711",2,10,3,15,16,12
"Cluster_10712",1,7,0,12,5,6
"Cluster_10713",80,319,50,285,799,345
"Cluster_10714",13,56,5,55,70,48
"Cluster_10715",9,20,1,16,36,15
"Cluster_10716",3,2,1,3,16,5
"Cluster_10717",2,6,0,8,15,6
"Cluster_10718",6,7,4,9,24,4
"Cluster_10719",1917,3526,733,1325,650,2544
"Cluster_10720",1,10,3,15,40,18
"Cluster_10721",5,37,3,18,42,27
"Cluster_10722",6,18,0,15,42,17
"Cluster_10723",3,22,3,7,11,7
"Cluster_10724",3,23,6,17,21,20
"Cluster_10725",1,21,2,11,15,15
"Cluster_10726",30,129,21,118,213,161
"Cluster_10727",7,45,0,27,31,21
"Cluster_10728",3,12,0,17,42,12
"Cluster_10729",12,34,5,28,80,27
"Cluster_10730",6,29,1,24,45,26
"Cluster_10731",1,2,0,5,14,7
"Cluster_10732",11,18,5,23,2,16
"Cluster_10733",15,73,8,83,101,93
"Cluster_10734",7,31,3,30,45,27
"Cluster_10735",27,104,18,92,184,98
"Cluster_10736",3,4,1,10,10,8
"Cluster_10737",5,3,3,10,6,11
"Cluster_10738",8,8,4,12,11,24
"Cluster_10739",2,5,1,12,14,8
"Cluster_10740",6,23,3,12,8,18
"Cluster_10741",4,23,7,20,4,25
"Cluster_10742",3921,12837,2104,10937,14809,8429
"Cluster_10743",8,61,3,39,92,62
"Cluster_10744",2,11,1,7,28,4
"Cluster_10745",15,64,11,48,121,67
"Cluster_10746",248,492,167,652,301,882
"Cluster_10747",3,6,3,7,2,25
"Cluster_10748",15,62,3,45,61,50
"Cluster_10749",10,13,1,10,46,13
"Cluster_10750",90,164,60,70,94,104
"Cluster_10751",10,33,5,29,45,50
"Cluster_10752",1,13,0,7,11,10
"Cluster_10753",6,17,7,13,11,29
"Cluster_10754",18,91,3,60,110,41
"Cluster_10755",5,14,2,15,31,16
"Cluster_10756",76,286,9,222,631,265
"Cluster_10757",13,53,3,54,143,48
"Cluster_10758",22,60,7,55,101,98
"Cluster_10759",21,48,0,39,76,61
"Cluster_10760",68,191,44,197,450,271
"Cluster_10761",2,25,2,8,28,23
"Cluster_10762",4,16,0,13,42,15
"Cluster_10763",18,35,6,65,106,79
"Cluster_10764",1,0,1,6,19,5
"Cluster_10765",1,7,3,7,13,11
"Cluster_10766",43,89,65,102,21,153
"Cluster_10767",5,12,0,9,19,13
"Cluster_10768",51,137,14,117,200,120
"Cluster_10769",4,16,0,19,26,16
"Cluster_10770",3,11,1,5,15,11
"Cluster_10771",29,109,11,84,167,104
"Cluster_10772",22,39,26,19,63,38
"Cluster_10773",11,77,1,73,113,50
"Cluster_10774",17,40,1,25,46,29
"Cluster_10775",0,25,0,22,22,13
"Cluster_10776",8,34,7,25,34,29
"Cluster_10777",6,10,2,17,4,6
"Cluster_10778",429,185,244,143,42,299
"Cluster_10779",4,7,4,12,2,14
"Cluster_10780",2,17,1,10,13,8
"Cluster_10781",7,21,2,21,23,29
"Cluster_10782",21,149,26,110,254,104
"Cluster_10783",59,385,44,282,406,287
"Cluster_10784",2,13,2,11,25,12
"Cluster_10785",116,557,90,301,278,379
"Cluster_10786",14,32,8,43,17,37
"Cluster_10787",91,80,28,69,8,58
"Cluster_10788",13,73,3,66,137,70
"Cluster_10789",12,57,1,29,23,50
"Cluster_10790",47,47,16,78,17,99
"Cluster_10791",4,10,0,10,5,9
"Cluster_10792",23,70,19,81,106,63
"Cluster_10793",20,119,38,85,88,82
"Cluster_10794",14,29,4,16,67,29
"Cluster_10795",22,101,11,76,105,95
"Cluster_10796",52,215,26,179,406,250
"Cluster_10797",15,19,8,22,33,40
"Cluster_10798",0,8,1,8,14,5
"Cluster_10799",1,10,2,10,10,12
"Cluster_10800",6,15,2,7,17,8
"Cluster_10801",7,30,6,28,37,21
"Cluster_10802",28,125,11,85,197,106
"Cluster_10803",6,19,3,12,7,11
"Cluster_10804",5,15,1,6,12,9
"Cluster_10805",7,22,0,13,35,20
"Cluster_10806",16,61,4,66,114,63
"Cluster_10807",108,468,45,337,681,416
"Cluster_10808",1,6,0,6,14,10
"Cluster_10809",6,28,3,24,40,23
"Cluster_10810",8,61,4,48,105,64
"Cluster_10811",0,8,1,7,16,10
"Cluster_10812",28,72,6,60,185,81
"Cluster_10813",11,50,5,39,75,40
"Cluster_10814",2,16,2,9,19,13
"Cluster_10815",2,6,3,6,11,8
"Cluster_10816",10,27,2,15,17,19
"Cluster_10817",4,36,6,12,45,35
"Cluster_10818",130,299,69,346,284,473
"Cluster_10819",1,5,0,7,13,9
"Cluster_10820",24,62,18,70,69,96
"Cluster_10821",10,44,5,49,27,73
"Cluster_10822",5,2,2,10,6,8
"Cluster_10823",29,68,8,74,98,67
"Cluster_10824",12,21,0,7,10,20
"Cluster_10825",51,3,0,5,1,29
"Cluster_10826",4,9,3,10,1,14
"Cluster_10827",82,173,65,224,62,300
"Cluster_10828",3,8,1,12,9,5
"Cluster_10829",15,43,2,22,40,21
"Cluster_10830",4,4,2,6,13,10
"Cluster_10831",8,19,1,15,30,11
"Cluster_10832",9,17,4,14,16,33
"Cluster_10833",57,163,13,136,163,165
"Cluster_10834",9,13,4,11,7,9
"Cluster_10835",13,17,4,20,8,16
"Cluster_10836",43,87,17,78,17,92
"Cluster_10837",22,28,6,29,9,34
"Cluster_10838",47,234,18,201,351,180
"Cluster_10839",69,314,21,227,430,200
"Cluster_10840",2,3,3,5,13,5
"Cluster_10841",7,50,5,46,82,49
"Cluster_10842",8,27,3,17,54,21
"Cluster_10843",0,3,0,4,24,9
"Cluster_10844",8,34,1,15,63,29
"Cluster_10845",5,13,2,12,5,13
"Cluster_10846",2,5,0,10,9,17
"Cluster_10847",8,12,5,25,39,31
"Cluster_10848",8,30,8,40,14,63
"Cluster_10849",1,11,2,12,4,13
"Cluster_10850",571,670,1007,597,356,877
"Cluster_10851",2,15,1,16,19,14
"Cluster_10852",5,14,2,22,14,13
"Cluster_10853",30,109,6,76,115,77
"Cluster_10854",12,69,1,66,99,57
"Cluster_10855",2,12,0,7,9,6
"Cluster_10856",13,47,2,47,76,54
"Cluster_10857",2,14,0,2,20,10
"Cluster_10858",0,8,0,5,24,14
"Cluster_10859",25,183,5,63,164,109
"Cluster_10860",7,32,1,19,27,23
"Cluster_10861",62,338,27,237,338,228
"Cluster_10862",27,53,8,23,14,29
"Cluster_10863",5,6,0,8,5,6
"Cluster_10864",94,296,34,227,316,278
"Cluster_10865",11,58,6,45,90,51
"Cluster_10866",64,172,16,164,232,222
"Cluster_10867",45,152,8,127,206,140
"Cluster_10868",1,6,0,12,4,11
"Cluster_10869",3,3,1,11,9,7
"Cluster_10870",104,8,3,34,7,3
"Cluster_10871",2,10,0,11,12,12
"Cluster_10872",0,7,2,13,17,17
"Cluster_10873",4,7,0,8,10,5
"Cluster_10874",0,24,1,28,47,21
"Cluster_10875",26,59,24,108,74,132
"Cluster_10876",38,117,22,92,183,126
"Cluster_10877",7,32,2,30,45,51
"Cluster_10878",184,297,29,159,147,212
"Cluster_10879",0,8,0,10,16,9
"Cluster_10880",6,35,1,20,23,30
"Cluster_10881",10,30,2,27,38,28
"Cluster_10882",4,3,2,6,11,11
"Cluster_10883",0,12,2,5,6,13
"Cluster_10884",14,14,1,19,12,18
"Cluster_10885",2,25,3,19,27,24
"Cluster_10886",14,51,2,38,96,49
"Cluster_10887",14,66,19,86,142,66
"Cluster_10888",2,3,1,5,11,9
"Cluster_10889",37,204,26,144,365,194
"Cluster_10890",92,631,56,567,1600,645
"Cluster_10891",8,37,5,19,45,39
"Cluster_10892",13,54,12,40,42,65
"Cluster_10893",2,13,0,8,4,13
"Cluster_10894",119,204,42,193,193,189
"Cluster_10895",93,454,74,508,885,526
"Cluster_10896",10,36,9,32,60,45
"Cluster_10897",48,180,17,118,247,140
"Cluster_10898",97,407,60,297,252,315
"Cluster_10899",10,34,3,9,17,15
"Cluster_10900",14,29,16,26,16,15
"Cluster_10901",5,5,0,8,6,11
"Cluster_10902",0,6,0,10,15,9
"Cluster_10903",24,93,7,67,91,107
"Cluster_10904",123,320,51,204,299,253
"Cluster_10905",3,15,2,25,42,27
"Cluster_10906",4,4,0,8,16,12
"Cluster_10907",8,12,3,10,25,10
"Cluster_10908",3,6,0,6,11,7
"Cluster_10909",4,21,1,14,11,11
"Cluster_10910",10,33,0,19,48,29
"Cluster_10911",5,24,3,33,40,25
"Cluster_10912",19,75,19,68,137,82
"Cluster_10913",27,89,7,81,167,88
"Cluster_10914",4,1,0,8,5,8
"Cluster_10915",0,5,1,9,7,6
"Cluster_10916",3,14,2,17,16,20
"Cluster_10917",9,47,10,74,117,73
"Cluster_10918",13,30,4,42,51,49
"Cluster_10919",45,283,18,120,183,146
"Cluster_10920",26,143,13,143,278,120
"Cluster_10921",15,53,4,49,42,63
"Cluster_10922",3,15,1,14,24,25
"Cluster_10923",1955,1672,533,2051,1171,2458
"Cluster_10924",6,9,1,4,14,7
"Cluster_10925",3,8,1,4,24,7
"Cluster_10926",15,19,8,23,32,35
"Cluster_10927",5,13,3,9,14,19
"Cluster_10928",7,6,0,7,8,17
"Cluster_10929",7,17,2,17,11,24
"Cluster_10930",12,6,5,33,14,34
"Cluster_10931",16,20,8,54,11,54
"Cluster_10932",79,317,35,298,471,298
"Cluster_10933",2,113,108,43,14,50
"Cluster_10934",14,42,2,26,46,36
"Cluster_10935",6,16,4,17,27,14
"Cluster_10936",2,13,4,9,11,10
"Cluster_10937",8162,5062,1871,4273,1633,5138
"Cluster_10938",4,11,0,16,5,22
"Cluster_10939",13,49,9,49,101,49
"Cluster_10940",37,88,4,75,98,94
"Cluster_10941",43,205,19,103,205,131
"Cluster_10942",6,60,2,30,55,40
"Cluster_10943",25,120,2,66,136,79
"Cluster_10944",10,45,5,24,40,18
"Cluster_10945",1,11,2,7,7,16
"Cluster_10946",3,15,2,14,15,15
"Cluster_10947",9,29,7,38,39,30
"Cluster_10948",5,10,0,15,12,15
"Cluster_10949",3,4,2,5,11,3
"Cluster_10950",3,6,0,4,15,5
"Cluster_10951",6,15,1,16,48,20
"Cluster_10952",2,22,3,21,41,12
"Cluster_10953",3,15,2,13,18,12
"Cluster_10954",195,724,60,615,1119,666
"Cluster_10955",43,66,30,94,20,129
"Cluster_10956",17,13,3,18,3,18
"Cluster_10957",5,9,1,9,30,6
"Cluster_10958",4,17,2,10,49,17
"Cluster_10959",6,5,0,10,8,10
"Cluster_10960",8,14,0,12,16,10
"Cluster_10961",10,43,4,31,57,58
"Cluster_10962",31,115,17,112,184,113
"Cluster_10963",45,93,6,68,101,81
"Cluster_10964",25,92,14,71,107,92
"Cluster_10965",4,2,1,15,4,8
"Cluster_10966",304,1232,140,1175,2272,1446
"Cluster_10967",4,20,7,13,38,22
"Cluster_10968",15,38,4,44,89,39
"Cluster_10969",31,67,8,49,85,58
"Cluster_10970",5,9,2,5,8,11
"Cluster_10971",3,10,2,5,14,11
"Cluster_10972",79,170,12,131,164,162
"Cluster_10973",126,0,42,26,9,11
"Cluster_10974",110,62,4,101,16,128
"Cluster_10975",32,25,9,28,7,21
"Cluster_10976",23,15,3,10,9,11
"Cluster_10977",44,32,6,39,16,34
"Cluster_10978",55,35,9,27,16,42
"Cluster_10979",10,12,1,12,1,23
"Cluster_10980",35,54,4,53,18,61
"Cluster_10981",29,10,4,11,15,17
"Cluster_10982",6,1,1,10,14,13
"Cluster_10983",19,14,7,23,39,26
"Cluster_10984",10,15,1,23,21,29
"Cluster_10985",41,102,10,122,202,111
"Cluster_10986",9,31,2,28,64,25
"Cluster_10987",759,1613,0,1556,1538,1838
"Cluster_10988",4,4,0,2,17,5
"Cluster_10989",28,52,16,93,236,147
"Cluster_10990",12,39,13,38,58,33
"Cluster_10991",4,7,1,3,17,2
"Cluster_10992",5,10,0,7,19,5
"Cluster_10993",9,33,3,13,39,14
"Cluster_10994",21,5,0,22,1,11
"Cluster_10995",5,62,3,20,96,12
"Cluster_10996",0,11,3,11,16,5
"Cluster_10997",5,29,2,25,35,25
"Cluster_10998",0,11,21,1,10,0
"Cluster_10999",0,14,2,2,19,2
"Cluster_11000",3,6,1,7,9,8
"Cluster_11001",1,7,1,6,9,6
"Cluster_11002",1,11,2,4,12,7
"Cluster_11003",1,3,0,4,19,3
"Cluster_11004",1,9,0,9,16,11
"Cluster_11005",58,48,0,32,14,0
"Cluster_11006",6,21,5,14,0,18
"Cluster_11007",3,5,3,10,0,13
"Cluster_11008",14,18,11,30,2,42
"Cluster_11009",48,37,10,44,14,49
"Cluster_11010",8,9,4,18,4,19
"Cluster_11011",40,46,32,43,14,87
"Cluster_11012",14,18,3,9,1,15
"Cluster_11013",564,406,196,446,83,562
"Cluster_11014",0,6,1,3,14,10
"Cluster_11015",21,6,6,24,1,20
"Cluster_11016",7,15,1,12,3,14
"Cluster_11017",764,1652,161,621,1262,774
"Cluster_11018",17,14,3,6,4,18
"Cluster_11019",22,17,17,14,19,17
"Cluster_11020",2,3,2,4,12,7
"Cluster_11021",4,8,0,14,23,8
"Cluster_11022",4,5,1,5,8,11
"Cluster_11023",41,61,18,29,27,55
"Cluster_11024",158,149,44,44,11,121
"Cluster_11025",0,2,1,4,18,6
"Cluster_11026",40,68,9,57,49,74
"Cluster_11027",3,14,0,8,10,12
"Cluster_11028",4,12,0,4,11,4
"Cluster_11029",0,8,5,6,9,9
"Cluster_11030",7,2,0,8,2,9
"Cluster_11031",0,3,1,9,4,12
"Cluster_11032",1,9,2,10,3,12
"Cluster_11033",0,4,0,6,5,12
"Cluster_11034",11,50,3,31,34,43
"Cluster_11035",0,10,0,8,11,5
"Cluster_11036",2,10,0,10,10,9
"Cluster_11037",23,71,6,55,180,47
"Cluster_11038",3,6,0,7,20,17
"Cluster_11039",2,12,1,19,49,9
"Cluster_11040",8,54,5,48,112,42
"Cluster_11041",7,61,9,61,130,71
"Cluster_11042",0,4,0,8,7,9
"Cluster_11043",24,60,3,136,146,129
"Cluster_11044",8,26,2,19,42,17
"Cluster_11045",1,15,0,6,16,6
"Cluster_11046",3,10,4,17,13,17
